"Date","EW","Factor","MAXSER","MAXSER_Fac_Constraint","MAXSER_H","MAXSER_Stock_Long_Only","MAXSER_ALL_Long_Only","MAXSER_H_Stock_Long_Only","MAXSER_H_ALL_Long_Only","CYB_ETF","SSE50_ETF","SSE380_ETF","SSE_ETF","HS300_ETF","CSI500_ETF","SZ300_ETF","SZ_ETF","SZ100_ETF","Med_ETF","Bat_ETF","Tech_ETF","Gold_ETF","Bond_ETF","HSI_ETF","FinH_ETF","Brok_ETF","Insur_ETF","Bank_ETF","Bonus_ETF","Fin_ETF","NewE_ETF","SSE","SZ","SZ100","SSE50","CSI500","HS300","CSI100","CYB","SSE380","CYB50"
2017-01-16,0,-0.0139608628664036,-0.0187848170310482,-0.0206183944144139,-0.0182512386535837,-0.0165311460525457,-0.0193987671350789,-0.0117275207890177,-0.00657800347417237,-0.0791819611955951,0,-0.0468651044965168,-0.0270116576627807,-0.0160537069468768,-0.0618664281454976,-0.0457052797478327,-0.0434782608695653,-0.0545229244114001,-0.0321856287425148,0,0,0,-0.00334073712913308,-0.0119236883942765,0,-0.0101936799184504,-0.00352112676056326,0,0,0,0,-0.0213821992434498,-0.064716746574584,-0.0521622442915192,0,-0.0598832468723389,-0.0145075634323658,-0.00120345737590466,-0.080699349506544,-0.0493528329521025,-0.0973879649963031
2017-01-17,-0.0023453569605526,-0.0114162331897798,-0.0101486960416254,-0.0111759686883641,-0.0125049434444385,-0.0089381638620144,-0.00918328059596607,-0.00985595839874309,-0.00167612283517338,-0.062926061877294,-0.0042753313381787,-0.0443318556048132,-0.0221779926073358,-0.0145942790426151,-0.0536672629695885,-0.0464933018124507,-0.0480072463768119,-0.0403965303593555,-0.0299401197604787,0,0,0,-0.00293443126207649,-0.00794912559618421,-0.0053763440860215,-0.018348623853211,-0.00762910798122052,0,0,-0.00659133709981141,0,-0.0196964212061166,-0.0537399120066019,-0.0409539637335657,-0.00333662189600892,-0.0519610806281181,-0.0124560907659383,-0.00116205618392673,-0.0621104508263604,-0.0445857220998684,-0.0698694534258819
2017-01-18,0,-0.0146437951408018,-0.00278255045218634,-0.00274911699443137,-0.0120410553179184,-0.00451543879243621,0,-0.012931602081611,-0.000757607923114967,-0.0734137388568431,0,-0.0411652944901836,-0.0284333238555589,-0.00817279626386447,-0.0530709600477041,-0.0409771473601259,-0.0516304347826089,-0.038909541511772,-0.0269461077844309,0,0,-0.00334075723830729,-0.00193221012333633,0,0,-0.0163098878695209,-0.00469483568075113,0,0,-0.00150659133709974,0,-0.0183600337534009,-0.0558612674015179,-0.03909788387534,0,-0.0540610220660636,-0.00859391885312277,0,-0.0731977113476087,-0.0442131570784016,-0.0835558768028778
2017-01-19,-0.00433793796267334,-0.0089910584806222,-0.00190491232416845,-0.00198529610892006,-0.0070414273631878,-0.00227252754313267,-0.00154925314445664,-0.00800135247390144,-0.000675147048271763,-0.0728893550078655,-0.00426621160409557,-0.0436985433818872,-0.0176286607904463,-0.0116754232340924,-0.056350626118068,-0.0449172576832151,-0.0543478260869567,-0.0428748451053281,-0.0269461077844309,0,0,-0.0118782479584261,-0.00026184155876996,-0.000794912559618499,0,-0.0163098878695209,-0.00821596244131462,0,0,-0.00395480225988687,0,-0.0220535463144339,-0.0593455671568349,-0.0420879957188075,-0.00333706822037971,-0.0579451031787954,-0.0115853282000004,-0.00342476016377402,-0.0740246991687442,-0.0481833195560976,-0.0827172005870732
2017-01-20,0,-0.00570639811599505,-0.00028906393814554,-0.000496571127350909,-0.00426746001315004,0,-0.000387433787836677,-0.00468441467577496,0,-0.0555846879916096,0,-0.0341988600379988,-0.0113733295422236,-0.0032107413893756,-0.0442754919499107,-0.0346729708431834,-0.0407608695652175,-0.0289962825278808,-0.0217065868263472,0,0,-0.0096510764662211,0,-0.00397456279809216,0,-0.00815494393476057,-0.000586854460093877,0,0,0,0,-0.0151669569845951,-0.0460988919456866,-0.0305583567965276,0,-0.0457365437040178,-0.00398508214203419,0,-0.0556431750909461,-0.0375586293682413,-0.0628135379997571
2017-01-23,0,-0.00242934998932365,-0.00139308090610535,-0.00168338808452284,-0.00469789092470929,-0.000550451192693036,-0.00403029457251525,-0.00162092052629215,-0.00152999997305181,-0.052438384897745,-0.00042571306939132,-0.0303989867004433,-0.00511799829400061,-0.00237623392983333,-0.0350327966607037,-0.024428684003152,-0.0371376811594204,-0.0255266418835189,-0.023203592814371,0,0,-0.0048255382331106,0,-0.00874403815580271,-0.00666222518321102,-0.0061162079510706,0,0,0,-0.00281848928974049,0,-0.0108670562518839,-0.039353309189234,-0.0255330649520382,-3.32313386862682e-05,-0.0379164752657541,-0.00125611879184584,0,-0.0523412492185793,-0.0310166967447194,-0.0605767002504991
2017-01-24,0,-0.00151478976709774,-0.00185240108593809,-0.00203895272831423,-0.00544086808571997,-0.00103683232493501,-0.00574392277618441,-0.000943329480568966,-0.00296373900911784,-0.0634504457262715,0,-0.0278657378087397,-0.00341199886266719,-0.00178258694020528,-0.0392069171138938,-0.0323089046493301,-0.036231884057971,-0.0287484510532834,-0.0269461077844309,0,0,-0.00631031922791403,-0.00240218085632793,-0.00556438791732905,-0.00599600266489009,-0.0112130479102959,-0.00351906158357762,0,0,0,0,-0.00904473839222286,-0.0426893162841712,-0.0287133026227684,0,-0.0389924770283832,-0.00114627148553936,0,-0.0654510397601886,-0.0325656257212846,-0.0772045597501626
2017-01-25,0,0,-0.00159681893345309,-0.00171769643770847,-0.00325077121913042,-0.000870386777084065,-0.00679541001663653,0,-0.00182164251130756,-0.0592553749344519,0,-0.0291323622545914,0,0,-0.035480023852117,-0.0212765957446807,-0.0371376811594204,-0.0240396530359351,-0.0187125748502993,0,0,-0.0159613956941351,-0.00401263169259292,-0.000794912559618499,-0.00532978014656893,-0.0101936799184508,-0.00351906158357762,0,0,0,0,-0.00683708181920206,-0.0391827726297972,-0.0248443630515867,0,-0.0367628479956951,0,0,-0.0606874493174965,-0.0313657239477627,-0.0738261291782073
2017-01-26,0,-0.000561749387829602,-0.00585380015016179,-0.00647574701862086,-0.00573373166680524,-0.004185323982139,-0.011905038736497,-0.000460428181229378,-0.00325624280884096,-0.0540115364446774,0,-0.0221659278024063,-0.00113700966458208,0,-0.0289206917113893,-0.0118203309692669,-0.0217391304347825,-0.0168525402726142,-0.00523952095808378,0,0,-0.0196733481811432,-0.00245616244860514,0,0,-0.0040774719673804,0,0,0,0,0,-0.00380608696419926,-0.0320485475504271,-0.0187374784528543,0,-0.0298828587448015,0,0,-0.052889561726582,-0.0267834025356904,-0.066493781657268
2017-02-03,-0.00931376178467536,-0.00302954301916536,-0.00537836054860641,-0.0059271302907864,-0.00398318675148224,-0.00414776095962677,-0.00984064673979113,-0.00315722406683161,-0.00206131743096682,-0.0550603041426323,-0.0101437024513946,-0.0215326155794803,-0.00596930073905622,-0.00590493061706543,-0.0320512820512819,-0.0275807722616231,-0.0262681159420289,-0.0235439900867408,-0.00748502994011979,0,0,-0.00742390497401635,-0.00289701211886739,-0.0070754716981134,-0.0119126406353406,-0.0122324159021409,-0.0122807017543859,0,0,-0.0134078212290503,0,-0.00979618041672059,-0.0365945842364905,-0.024936602314318,-0.0101669864603744,-0.0324725579023154,-0.0069271753718535,-0.00886877666109465,-0.0576456204040542,-0.0282467873512681,-0.0706667475915642
2017-02-06,-0.00816756978671429,-0.00462011151245378,-0.0059395198454768,-0.00661605217361916,-0.00785063147782195,-0.00478870242529905,-0.00937791978471691,-0.00447697406808667,-0.00227494961231922,-0.045621394861038,-0.00972104818258679,-0.0164661177960732,-0.00909607731665718,-0.00620017714791854,-0.0237030411449015,-0.0141843971631206,-0.0217391304347826,-0.0220570012391569,0,0,0,0,-0.00390466850803883,-0.00157232704402521,-0.0112508272667106,-0.0122324159021409,-0.0105263157894736,0,0,-0.0137802607076349,0,-0.00449446209616655,-0.0294794253563119,-0.0203808432766182,-0.00848426242711586,-0.0243429226814093,-0.00435542203703065,-0.00794410372133814,-0.0457519588866043,-0.0193700436644096,-0.0584595945662606
2017-02-07,-0.0111643653033919,-0.00518023352748465,-0.010431875436278,-0.011550488313942,-0.0117513239440564,-0.00842064064697678,-0.0150633316871116,-0.00545474562053827,-0.00648962123831265,-0.052438384897745,-0.0131022823330517,-0.0151994933502214,-0.0102330869812393,-0.0079716563330382,-0.0251937984496123,-0.015760441292356,-0.0271739130434782,-0.0255266418835189,-0.0149476831091181,0,0,0,-0.0040846071489623,0,-0.017868960953011,-0.0183486238532111,-0.0116959064327485,0,0,-0.0147113594040968,0,-0.00572300516265556,-0.03170959289813,-0.0238751784950747,-0.0112054699952284,-0.024860426064276,-0.00657504617083859,-0.0108045117375153,-0.0514329183330697,-0.0195773169908269,-0.0660606495326584
2017-02-08,-0.00553515074404509,-0.00470990923145365,-0.00930823666887759,-0.0104017389998134,-0.0118685769952074,-0.00732100519246681,-0.01355232786551,-0.00441649645079278,-0.00379606020642165,-0.0445726271630831,-0.00760777683854619,-0.0126662444585177,-0.00938032973280278,-0.00118098612341311,-0.0186344663088849,-0.0110323089046492,-0.0226449275362318,-0.0158612143742253,-0.00971599402092682,0,0,0,-0.00427354272193181,0,-0.0112508272667106,0,-0.00467836257309939,0,0,-0.0100558659217878,0,-0.00134174813858035,-0.0245308800206456,-0.0154085285013944,-0.00744408686206233,-0.0193003821887181,-0.00137929568846862,-0.00588742376924745,-0.0441552246600037,-0.0154569691791588,-0.0573422792129684
2017-02-09,-0.00358585835696679,-0.00365075772885326,-0.00518462187527935,-0.00599752987230873,-0.0095725506435298,-0.00358998124847842,-0.00822568520016864,-0.00349849731670948,-0.00221893175317733,-0.0388044048243312,-0.00507185122569742,-0.00759974667511065,-0.00739056281978401,0,-0.0138640429338104,-0.0165484633569738,-0.0226449275362318,-0.0101610904584877,-0.0112107623318387,0,0,0,-0.00494831262539475,0,-0.0105890138980804,0,-0.000584795321637244,0,0,-0.00856610800744884,0,0,-0.0194648560838994,-0.0111200750822221,-0.00385952088472863,-0.0131308689676758,0,-0.00172716687245833,-0.0389055843017927,-0.0106967088860181,-0.050826537481102
2017-02-10,0,-0.00229719170075582,-0.00293590704918911,-0.00319974337788065,-0.010193204941721,-0.00273302388867369,-0.00726571509925356,-0.00237400779984498,-0.00398087528417379,-0.0435238594651282,-2.22044604925031e-16,-0.004433185560481,-0.00483229107447436,0,-0.0117769827072154,-0.0141843971631206,-0.023550724637681,-0.0084262701363067,-0.0134529147982062,0,0,-0.0102189781021897,-0.00764739223924638,0,-0.00661813368630026,0,0,0,0,-0.00502793296089388,0,0,-0.0191133832200118,-0.00774621563549627,0,-0.0122063772315967,0,0,-0.0436244862708474,-0.00775465723842339,-0.0558850792880078
2017-02-13,0,-0.00109129916397976,0,0,-0.0082852908469988,0,-8.57058839974778e-05,-0.00112836928518534,-0.00243084040281882,-0.0388044048243312,0,0,-0.00255827174530987,0,-0.00790101371496699,-0.0086682427107958,-0.0144927536231882,0,-0.0134529147982062,0,0,-0.00766423357664248,-0.00699061619987595,0,-0.00397088021178016,0,0,0,0,0,0,0,-0.010981360382942,0,0,-0.00713359708340056,0,0,-0.0391074356096839,-0.0023318249221933,-0.0499707566845802
2017-02-14,-0.00195760508599752,0,0,0,-0.00298347105050178,0,0,0,-0.00279207773188184,-0.0419507079181959,-0.00336417157275037,0,0,0,-0.00715563506261174,-0.0133963750985028,-0.0163043478260868,-0.00172967630343468,-0.0171898355754858,0,0,-0.00729927007299291,-0.00686465915122958,-0.00384615384615394,-0.00727994705493029,-0.00100908173562053,-0.00348432055749137,0,0,-0.00427906976744186,0,0,-0.0115504575406339,-0.000961427671860471,-0.00243432430898938,-0.00631790575733404,-0.000137067027522586,-0.00120467181925576,-0.0412590098741443,-0.00330530693490849,-0.0499801366159411
2017-02-15,-0.00380576425628798,-0.00261691064592828,-0.00503269024068731,-0.00566523495552651,-0.00697953182276378,-0.00400568308150062,-0.00466918243263303,-0.00260550377222413,-0.00387130258760471,-0.0498164656528577,-0.00378469301934403,-0.00633312222925908,-0.00510783200908049,-0.00349344978165944,-0.0163983303518187,-0.0118203309692672,-0.0217391304347825,-0.0079070916728442,-0.0149476831091181,0,0,-0.0120437956204381,-0.00493931569334882,0,0,-0.00605449041372341,-0.00638792102206731,0,0,0,0,-0.00153608160282015,-0.0199925468494072,-0.00847224641273325,-0.00298952845473788,-0.01616761622822,-0.00423772835410441,-0.00255218286106351,-0.0498140909284911,-0.0109327896917,-0.0623169533982937
2017-02-16,-0.00144533494634658,-0.00185332560046192,-0.00455146491471214,-0.00503622976904272,-0.0058902782068988,-0.00375139500060329,-0.0048558631098764,-0.00165796654656836,-0.00388050846380483,-0.0471945464079706,-0.00252312867956295,-0.000633312222925952,-0.00368898978433574,0,-0.0099880739415622,-0.0133963750985028,-0.0172101449275363,0,-0.0171898355754859,0,0,-0.00547445255474455,-0.00287901825477543,0,0,0,-0.00290360046457594,0,0,0,0,0,-0.0126058390716499,0,-0.00106879950237548,-0.00874159855859702,0,0,-0.0471669265125669,-0.00349290686085235,-0.0596850550105383
2017-02-17,-0.00750750812604961,-0.00270649668357759,-0.00421188120716709,-0.00466632950189938,-0.00499589058051964,-0.00335683626177219,-0.00382872538524548,-0.0024785004337935,-0.0022136636354585,-0.0555846879916099,-0.00714886459209441,-0.00569981000633313,-0.00539160045402953,-0.00581733566026776,-0.016845557543232,-0.0149724192277384,-0.0226449275362318,-0.00246730816679008,-0.0186846038863977,0,0,-0.00109489051094891,-0.00331087099299143,-0.00683371298405466,-0.00264026402640249,0,0,0,0,-0.00928677563150082,0,-0.00852825318659978,-0.0180021512065152,-0.00368403662669792,-0.00697556639438801,-0.0168741953952486,-0.00566445205413779,-0.00575132355055097,-0.0545786856065457,-0.0119385922909075,-0.0681269932354139
2017-02-20,0,-0.00135552374170955,0,0,0,0,0,-0.00113074566469584,0,-0.0471945464079707,0,0,-0.00283768444948918,0,-0.00402504472271914,-0.00788022064617833,-0.00815217391304346,0,-0.00822122571001516,0,0,-0.0036496350364964,-0.00389567157599291,0,0,0,0,0,0,0,0,0,-0.00537994216586279,0,0,-0.00473157083943265,0,0,-0.0485065764863312,0,-0.0617773314647037
2017-02-21,0,0,0,0,0,0,-0.0037042222337752,0,-0.000896988245253416,-0.0340849501835343,-0.000835073068893744,0,0,0,0,0,-0.00181159420289845,0,-0.00822122571001516,0,0,-0.00145985401459858,-0.00342783110959177,-0.00378214826021173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353932711209526,0,-0.0472036769330934
2017-02-22,-0.000688305028759495,-0.00847757902156399,0,0,-0.00235580865553076,-0.00206527991891148,0,-0.00733599913176874,0,-0.0361824855794441,0,0,-0.0161511086777991,0,0,0,0,0,-0.00448430493273555,0,0,-0.00182481751824837,-0.00224023607949719,0,0,-0.00198609731876875,-0.00229753015508338,0,0,-0.000735294117647278,0,0,0,0,0,0,0,0,-0.0359476090411309,0,-0.0456146062084107
2017-02-23,-0.00553383127626084,-0.00614275643652085,-0.000492385584706212,-0.000692657291160415,-0.00111511336884318,-0.00159281060857197,-0.00154967072170897,-0.00599434077020566,-0.00264486760317917,-0.0309386470896695,-0.00375626043405664,-0.00124533001245319,-0.011771147002464,-0.00430416068866557,0,0,-0.00270027002700257,-0.00217654171704962,-0.00373692077727983,0,0,-0.000364963503649784,-0.000701760699601817,-0.00528700906344404,-0.00457815565729225,-0.00794438927507446,-0.0091901206203332,0,0,-0.00496323529411791,0,-0.00301819749553689,-0.00112404948881606,-0.00404272948481277,-0.00449296803592047,-3.58344048903003e-05,-0.00470921041207173,-0.00518580303640981,-0.0329459495421942,-0.00172284937879574,-0.0453254836182256
2017-02-24,-0.00350000727720712,-0.00467292367387329,0,0,0,0,0,-0.00471114149565399,-0.00168602951329488,-0.0251704247509176,-0.00459098497495813,0,-0.00903367095537944,-0.00516499282639893,0,-0.000783699059561216,0,-0.00556227327690428,0,0,0,0,-0.00202430971038892,-0.0083081570996979,-0.0111183780248528,-0.00794438927507446,-0.0109132682366457,0,0,-0.00735294117647067,0,-0.00238745155950948,-6.2234426552843e-05,-0.00574682203389831,-0.00346719528711636,0,-0.00455762392625059,-0.00535196064472743,-0.0266729933494514,-0.000546121220868612,-0.0380979706242618
2017-02-27,-0.0113209708474654,-0.00464426921609218,-0.00787783836376865,-0.00872533737747927,-0.00163570325482887,-0.00591220400098202,-0.0103754162795853,-0.00533317809347444,-0.00581184727254169,-0.031463030938647,-0.0121035058430716,-0.00373134328358204,-0.00903367095537944,-0.0129124820659973,-0.00826446280991722,0,-0.0152740341419586,-0.0137847642079808,-0.00298062593144544,0,0,0,-0.00123257969032575,-0.0113293051359518,-0.013080444735121,-0.015888778550149,-0.0120620333141874,0,0,-0.0145220588235296,0,-0.00998338657519982,-0.0086965430212228,-0.0157325054539351,-0.0115224302307738,-0.0080157006499989,-0.0124747940902477,-0.0138855986806123,-0.032534213043511,-0.0080820042301839,-0.0450253258146743
2017-02-28,-0.0104704100776609,-0.00518349391973694,-0.0108761925177738,-0.0121690986399274,-0.00379999060133607,-0.00815728401075944,-0.0135729660898384,-0.0057190520315068,-0.00619819365137908,-0.0319874147876245,-0.011686143572621,-0.00559701492537312,-0.0101286613742132,-0.0114777618364422,-0.0048701298701298,-0.0023437500000002,-0.00718778077268634,-0.0108827085852478,-0.00670640834575253,0,0,-0.0035919540229884,-0.00016194477683118,-0.0181268882175226,-0.0163505559189011,-0.0148957298907648,-0.0160827110855831,0,0,-0.0128676470588239,0,-0.00597476157680965,-0.00507832920671192,-0.0112741756167142,-0.0114607170735288,-0.00389041971598902,-0.0105872701165153,-0.0131953823837414,-0.0323393913831586,-0.00419462039370666,-0.0450170494046501
2017-03-01,-0.00933052109160715,-0.00969788283376638,-0.0104532325911937,-0.0115235883233283,-0.00444054002196592,-0.00901756561093192,-0.0108562839502123,-0.00943826135113002,-0.00422488188722636,-0.0298898793917146,-0.011686143572621,-0.00186567164179108,-0.0188885847248839,-0.010329985652798,-0.00162337662337664,0,-0.00269541778975713,-0.00870616686819814,-0.00670640834575253,0,0,-0.0104166666666666,0,-0.0158610271903323,-0.0137344669718771,-0.0168818272095336,-0.0189546237794374,0,0,-0.014338235294118,0,-0.00438026528738655,-0.00246639819692485,-0.00810512460144297,-0.010952834468633,-0.00131667429721127,-0.00897455037700334,-0.0118917073807988,-0.029924707453686,-0.00276564946095659,-0.0437557245169333
2017-03-02,-0.0152723758015054,-0.00597799869787452,-0.0108877738142029,-0.0121968513581536,-0.000682310532845287,-0.00803205880799351,-0.0130152564495516,-0.0063232352461633,-0.00497814852907974,-0.0346093340325117,-0.017946577629382,-0.00559701492537312,-0.011771147002464,-0.0137733142037304,-0.0063459268004723,-0.00936037441497661,-0.00718778077268634,-0.0125755743651752,-0.00596125186289143,0,0,-0.00933908045977005,-0.0017542439208702,-0.0135951661631419,-0.0189666448659255,-0.0168818272095336,-0.0229753015508329,0,0,-0.0196691176470591,0,-0.00956391139752077,-0.007379088083735,-0.0130275633495551,-0.0180465117054847,-0.00641413552619463,-0.0156632682447517,-0.0190289592844624,-0.0357311963204818,-0.00738512718309681,-0.053061719948355
2017-03-03,-0.0192825807547362,-0.0194365068244069,-0.0157371670284899,-0.0169249468716055,-0.0100931034212373,-0.0156443274768642,-0.013380314426742,-0.018122223407509,-0.00386661841279623,-0.0304142632406922,-0.0221202003338897,-0.00559701492537312,-0.0377771694497676,-0.0175035868005742,-0.0042798110979928,-0.0117004680187207,-0.00898472596585786,-0.0113663845223697,-0.0216095380029807,0,0,-0.0168821839080459,-0.00125046105128712,-0.0234138972809669,-0.0235448005232177,-0.0238331678252237,-0.029293509477312,0,0,-0.0229779411764709,0,-0.0131567408250538,-0.0045316237057631,-0.0121620133411645,-0.0212856184992695,-0.00360182299246514,-0.0177359053939862,-0.0221489295928202,-0.0317719984032659,-0.00652621798216868,-0.0516138999547555
2017-03-06,-0.0172739630889815,-0.0162393443018459,-0.0129032511148884,-0.0140300343094871,-0.00558591198177494,-0.0122551251534042,-0.0107488660192248,-0.0149489400919596,-0.00121271674207368,-0.0125852123754587,-0.0196160267111849,0,-0.0317547221461817,-0.0126255380200864,0,0,0,0,-0.0163934426229508,0,0,-0.016163793103448,-0.00214107719572865,-0.0188821752265862,-0.0255068672334859,-0.0178748758689178,-0.0252728317059161,0,0,-0.0209558823529417,0,-0.00838735711626781,0,0,-0.0201418401862735,0,-0.0124000037824984,-0.0188143390403853,-0.0144589807513189,0,-0.0320705370838343
2017-03-07,-0.0154014813350297,-0.00843282150241209,-0.00176405997343188,-0.00205735850298217,0,-0.00129862691419713,0,-0.00832137839532909,0,-0.00629260618772942,-0.0175292153589311,0,-0.0169723514919249,-0.0111908177905309,0,0,0,0,-0.0074515648286142,0,0,-0.0197557471264366,-0.0019431624969638,-0.0128398791540787,-0.0228907782864617,-0.0168818272095336,-0.0246984491671453,0,0,-0.0193014705882356,0,-0.00576839696089015,0,0,-0.0174710782122531,0,-0.0102585939364834,-0.0161455829618614,-0.00688503764627335,0,-0.024062834504905
2017-03-08,-0.0136783031231235,-0.00955692873285363,0,0,-0.000317417708158407,0,0,-0.00944959273228585,0,-0.0120608285264815,-0.0171118530884804,-0.0012383900928794,-0.0191623323295924,-0.0100430416068868,-0.00366085810513983,-0.00225733634311509,-0.00533333333333319,-0.0048204386599181,-0.00670640834575276,0,0,-0.0240660919540228,-0.00187119351559495,-0.0113293051359518,-0.0248528449967299,-0.0208540218470707,-0.0258472142446869,0,0,-0.0218750000000003,0,-0.00630255321784678,-0.00510133489510189,-0.00547795818755792,-0.0167284354213507,-0.00400095904056674,-0.0117561194088873,-0.0160369182941028,-0.0135255439817434,-0.00299247422801563,-0.0330808108674779
2017-03-09,-0.0196645544601907,-0.00952869427888614,0,0,0,0,0,-0.00987953340820691,-0.00149849350374276,-0.0199265862611432,-0.0221202003338897,-0.0105263157894736,-0.0191623323295924,-0.0189383070301292,-0.0155220383657929,-0.0210684725357412,-0.0133333333333331,-0.0122921185827911,-0.012667660208644,0,0,-0.0272988505747124,-0.00250991822524493,-0.0219033232628401,-0.0294310006540222,-0.0268123138033765,-0.0304422745548537,0,0,-0.0262867647058828,0,-0.0136369295152916,-0.0124221248012252,-0.0130348076470385,-0.0215328881090421,-0.0128470964954855,-0.017999247512076,-0.0218292568029044,-0.0188911735243391,-0.0129464776387036,-0.0353788940509163
2017-03-10,-0.0216945997195377,-0.00978854312539901,-0.000987139372155998,-0.00101926396303176,0,-0.000847221422759947,-0.00138263959276919,-0.0102505756251271,-0.00132705080207851,-0.0204509701101205,-0.0254590984974956,-0.00866873065015494,-0.0197098275390094,-0.018077474892396,-0.0124469175574753,-0.00677200902934527,-0.00888888888888872,-0.00698963605688119,-0.00819672131147542,0,0,-0.0337643678160918,-0.005028832573161,-0.018126888217523,-0.0320470896010465,-0.0258192651439925,-0.0344629523262492,0,0,-0.0273897058823531,0,-0.014858865614013,-0.0095838379703076,-0.00780688074604974,-0.0245847705271304,-0.0115388400698676,-0.0177275953597915,-0.0218870507536236,-0.020867006600337,-0.0118961046681632,-0.0378767145962766
2017-03-13,-0.0168950291401412,-0.0216106735167864,-0.00303847020649683,-0.00285914035368062,-0.00700601825065794,-0.00560116975798985,0,-0.0201329152619124,0,-0.00891452543261673,-0.0171118530884806,-0.00247678018575859,-0.0424308787298113,-0.00746054519368733,-0.00175721189046707,-0.0210684725357412,0,0,-0.00521609538002998,0,0,-0.0237068965517242,-0.00631527811513255,-0.00755287009063466,-0.0222367560497057,-0.0238331678252237,-0.0298678920160826,0,0,-0.022058823529412,0,-0.00741870062044314,0,0,-0.0180561022637052,-0.00234394665428828,-0.00907197836410956,-0.0154972070772301,-0.0103873084734873,-0.00387055008575099,-0.0269722685088115
2017-03-14,-0.0157939955503834,-0.00816096991688364,0,0,-0.000162397395566893,0,-0.00198823889926991,-0.0087793636156055,-0.00146199422659277,-0.0167802831672785,-0.0187813021702837,-0.00061919504643948,-0.0166986038872163,-0.00975609756097573,-0.00644311026504607,0,-0.00177462289263519,-0.00311675857108606,-0.00223546944858422,0,0,-0.0269396551724138,-0.00449806133556441,-0.00604229607250772,-0.0215827338129495,-0.0238331678252237,-0.0298678920160826,0,0,-0.0222426470588238,0,-0.00671252274456957,-0.00266574998958313,-0.00290896427910536,-0.0180523494365756,-0.00455329650265968,-0.0094745851931809,-0.0145833402314824,-0.0168420312668683,-0.00620217761430186,-0.0368057471391209
2017-03-15,-0.0142350839713112,-0.013700831533629,0,0,0,0,0,-0.0127197767662242,0,-0.0162558993183012,-0.0175292153589315,-0.00309597523219785,-0.0273747604708462,-0.00803443328550935,-0.00732171621027966,0,-0.00443655723158809,0,0,0,0,-0.0269396551724138,-0.00544265421603296,-0.00981873111782505,-0.0268149117069981,-0.0238331678252237,-0.029293509477312,0,0,-0.0238970588235298,0,-0.00596678909536263,-0.0015975560328334,0,-0.0170482596889657,-0.00569123738001642,-0.00748275596266457,-0.0119678629512777,-0.0169444632738579,-0.0070647000716838,-0.035249782054536
2017-03-16,-0.00838417171490824,-0.00881784247830031,0,0,0,0,0,-0.00782662439527726,0,-0.0131095962244364,-0.01126878130217,0,-0.0180673419107586,-0.00200860832137717,0,0,0,0,-0.0044085231447466,0,0,-0.012212643678161,-0.00249192597990255,0,-0.0189666448659255,-0.00595829195630615,-0.0155083285468123,0,0,-0.0161764705882355,0,0,0,0,-0.0120916090121224,0,-0.00236406145184331,-0.00771699747181509,-0.0124721010863319,0,-0.0311849612112249
2017-03-17,-0.0168564004064716,-0.0050770805570225,0,0,0,0,0,-0.00481939805104648,0,-0.0235972732039853,-0.02212020033389,-0.00739827373612822,-0.0109499041883389,-0.0131994261119082,-0.00994152046783603,-0.000745712155107991,-0.00792951541850218,-0.0135746606334841,-0.0014695077149155,0,0,-0.0107758620689659,-0.00230300740380884,0,-0.0281229561805101,-0.0198609731876865,-0.0264215967834578,0,0,-0.0273897058823531,0,-0.00963249498689911,-0.0102603247989069,-0.0123196582636846,-0.0213627599458257,-0.00918399471829379,-0.0125945732038077,-0.0173550417847249,-0.0210407393180744,-0.00791863539572191,-0.0398978139242322
2017-03-20,-0.0131696798367976,-0.00561718780504283,0,0,0,0,0,-0.00510274970753466,0,-0.0194022024121656,-0.0204507512520868,-0.00801479654747228,-0.0120448946071727,-0.0126255380200861,-0.00672514619883058,0,-0.00792951541850218,-0.0123839009287925,0,0,0,-0.00646551724137945,-0.00197914698764856,0,-0.0353172007848266,-0.0278053624627609,-0.0333141872487077,0,0,-0.0336397058823532,0,-0.00554523109208327,-0.00866776727576668,-0.0120193363868639,-0.0200672006244703,-0.00687706889753537,-0.0115033797482176,-0.0158737707873849,-0.0189549424698671,-0.00417149950496665,-0.0382910868581644
2017-03-21,-0.010111041947391,-0.00246041799387475,0,0,0,0,0,-0.00251798157362071,0,-0.0146827477713687,-0.0179465776293822,-0.00308261405672028,-0.00602244730358681,-0.00573888091822083,-0.00248538011695909,0,-0.00264317180616735,-0.00381043105501311,0,0,0,-0.0118534482758622,-0.00340953049235793,0,-0.0340091563113145,-0.0327706057596824,-0.0338885697874786,0,0,-0.0349264705882355,0,-0.0022407909609703,-0.00355784127510017,-0.00297453053384389,-0.0171199803852233,-0.00418669975883879,-0.00670820346516987,-0.0104932141774577,-0.0153155935156528,-0.000760886203764688,-0.0355686997208092
